team,player,track,score
ZogZhit,Zoot McSchmoove (bag),GCN Peach Beach,0
ZogZhit,Zoot McSchmoove (bag),SNES Ghost Valley 2,1
ZogZhit,Zoot McSchmoove (bag),GCN Mario Circuit,0
[80],Froy,N64 Sherbet Land,3
[80],Froy,Wii Bowser's Castle,8
[80],Froy,GBA Bowser Castle 3,12
[80],Froy,Wii Wario's Gold Mine,15
[80],Froy,Wii Toad's Factory,8
[80],Froy,Wii Koopa Cape,6
[80],Froy,Wii Grumble Volcano,10
[80],Froy,N64 DK's Jungle Parkway,8
[80],Froy,DS Peach Gardens,15
[80],Froy,GCN Peach Beach,4
[80],Froy,SNES Ghost Valley 2,3
[80],Froy,GCN Mario Circuit,10
[80],TigerClamory,N64 Sherbet Land,10
[80],TigerClamory,Wii Bowser's Castle,3
[80],TigerClamory,GBA Bowser Castle 3,15
[80],TigerClamory,Wii Wario's Gold Mine,12
[80],TigerClamory,Wii Toad's Factory,10
[80],TigerClamory,Wii Koopa Cape,3
[80],TigerClamory,Wii Grumble Volcano,8
[80],TigerClamory,N64 DK's Jungle Parkway,10
[80],TigerClamory,DS Peach Gardens,3
[80],TigerClamory,GCN Peach Beach,2
[80],TigerClamory,SNES Ghost Valley 2,12
[80],TigerClamory (bag),GCN Mario Circuit,1
[80],no points getter,N64 Sherbet Land,4
[80],no points getter,Wii Bowser's Castle,4
[80],no points getter,GBA Bowser Castle 3,10
[80],no points getter,Wii Wario's Gold Mine,8
[80],no points getter,Wii Toad's Factory,2
[80],no points getter,Wii Koopa Cape,10
[80],no points getter,Wii Grumble Volcano,6
[80],no points getter,N64 DK's Jungle Parkway,15
[80],no points getter,DS Peach Gardens,12
[80],no points getter,GCN Peach Beach,6
[80],no points getter,SNES Ghost Valley 2,4
[80],no points getter,GCN Mario Circuit,6
[80],BoxedCat,N64 Sherbet Land,2
[80],BoxedCat,Wii Bowser's Castle,10
[80],BoxedCat,GBA Bowser Castle 3,2
[80],BoxedCat,Wii Wario's Gold Mine,2
[80],BoxedCat,Wii Toad's Factory,3
[80],BoxedCat,Wii Koopa Cape,2
[80],BoxedCat,Wii Grumble Volcano,4
[80],BoxedCat,N64 DK's Jungle Parkway,3
[80],BoxedCat,DS Peach Gardens,10
[80],BoxedCat,GCN Peach Beach,10
[80],BoxedCat,SNES Ghost Valley 2,6
[80],BoxedCat,GCN Mario Circuit,4
[80],serendipity (bag),N64 Sherbet Land,0
[80],serendipity (bag),Wii Bowser's Castle,0
[80],serendipity (bag),GBA Bowser Castle 3,1
[80],serendipity (bag),Wii Wario's Gold Mine,1
[80],serendipity (bag),Wii Toad's Factory,1
[80],serendipity (bag),Wii Koopa Cape,0
[80],serendipity (bag),Wii Grumble Volcano,1
[80],serendipity (bag),N64 DK's Jungle Parkway,0
[80],serendipity (bag),DS Peach Gardens,1
[80],serendipity (bag),GCN Peach Beach,1
[80],serendipity (bag),SNES Ghost Valley 2,0
[80],serendipity,GCN Mario Circuit,3
RAS,bellflower,DS Yoshi Falls,12
RAS,bellflower,Wii Dry Dry Ruins,12
RAS,bellflower,Wii Grumble Volcano,4
RAS,bellflower,DS Peach Gardens,4
RAS,bellflower,GBA Bowser Castle 3,15
RAS,bellflower,Wii Bowser's Castle,10
RAS,bellflower,N64 Bowser's Castle,10
RAS,bellflower,DS Delfino Square,6
RAS,bellflower,Wii Mushroom Gorge,15
RAS,bellflower,Wii Toad's Factory,15
RAS,bellflower,Wii DK Summit,4
RAS,bellflower,N64 Sherbet Land,6
RAS,Monstrous flower,DS Yoshi Falls,8
RAS,Monstrous flower,Wii Dry Dry Ruins,6
RAS,Monstrous flower,Wii Grumble Volcano,6
RAS,Monstrous flower,DS Peach Gardens,6
RAS,Monstrous flower,GBA Bowser Castle 3,6
RAS,Monstrous flower,Wii Bowser's Castle,15
RAS,Monstrous flower,N64 Bowser's Castle,6
RAS,Monstrous flower,DS Delfino Square,3
RAS,Monstrous flower,Wii Mushroom Gorge,3
RAS,Monstrous flower,Wii Toad's Factory,6
RAS,Monstrous flower,Wii DK Summit,15
RAS,Monstrous flower,N64 Sherbet Land,12
RAS,JPN INTER,DS Yoshi Falls,6
RAS,JPN INTER,Wii Dry Dry Ruins,8
RAS,JPN INTER,Wii Grumble Volcano,15
RAS,JPN INTER,DS Peach Gardens,10
RAS,JPN INTER,GBA Bowser Castle 3,4
RAS,JPN INTER,Wii Bowser's Castle,3
RAS,JPN INTER,N64 Bowser's Castle,15
RAS,JPN INTER,DS Delfino Square,4
RAS,JPN INTER,Wii Mushroom Gorge,6
RAS,JPN INTER,Wii Toad's Factory,10
RAS,JPN INTER,Wii DK Summit,3
RAS,JPN INTER,N64 Sherbet Land,3
RAS,Roto,DS Yoshi Falls,3
RAS,Roto,Wii Dry Dry Ruins,10
RAS,Roto,Wii Grumble Volcano,10
RAS,Roto,DS Peach Gardens,12
RAS,Roto,GBA Bowser Castle 3,3
RAS,Roto,Wii Bowser's Castle,4
RAS,Roto,N64 Bowser's Castle,3
RAS,Roto,DS Delfino Square,12
RAS,Roto,Wii Mushroom Gorge,8
RAS,Roto,Wii Toad's Factory,3
RAS,Roto,Wii DK Summit,12
RAS,Roto,N64 Sherbet Land,4
RAS,Menon (bag),DS Yoshi Falls,1
RAS,Menon (bag),Wii Dry Dry Ruins,1
RAS,Menon (bag),Wii Grumble Volcano,1
RAS,Menon (bag),DS Peach Gardens,0
RAS,Menon (bag),GBA Bowser Castle 3,1
RAS,Menon (bag),Wii Bowser's Castle,1
RAS,Menon (bag),N64 Bowser's Castle,1
RAS,Menon (bag),DS Delfino Square,0
RAS,Menon (bag),Wii Mushroom Gorge,1
RAS,Menon (bag),Wii Toad's Factory,0
RAS,Menon (bag),Wii DK Summit,1
RAS,Menon (bag),N64 Sherbet Land,1
ACE,Fahmi,DS Yoshi Falls,15
ACE,Fahmi,Wii Dry Dry Ruins,4
ACE,Fahmi,Wii Grumble Volcano,12
ACE,Fahmi,DS Peach Gardens,8
ACE,Fahmi,GBA Bowser Castle 3,12
ACE,Fahmi,Wii Bowser's Castle,8
ACE,Fahmi,N64 Bowser's Castle,12
ACE,Fahmi,DS Delfino Square,15
ACE,Fahmi,Wii Mushroom Gorge,12
ACE,Fahmi,Wii Toad's Factory,12
ACE,Fahmi,Wii DK Summit,8
ACE,Fahmi,N64 Sherbet Land,2
ACE,7197197,DS Yoshi Falls,10
ACE,7197197,Wii Dry Dry Ruins,15
ACE,7197197,Wii Grumble Volcano,2
ACE,7197197,DS Peach Gardens,3
ACE,7197197,GBA Bowser Castle 3,8
ACE,7197197,Wii Bowser's Castle,12
ACE,7197197,N64 Bowser's Castle,8
ACE,7197197,DS Delfino Square,8
ACE,7197197,Wii Mushroom Gorge,10
ACE,7197197,Wii Toad's Factory,4
ACE,7197197,Wii DK Summit,2
ACE,7197197,N64 Sherbet Land,15
ACE,Bosnia,DS Yoshi Falls,4
ACE,Bosnia,Wii Dry Dry Ruins,3
ACE,Bosnia,Wii Grumble Volcano,3
ACE,Bosnia,DS Peach Gardens,15
ACE,Bosnia,GBA Bowser Castle 3,10
ACE,Bosnia,Wii Bowser's Castle,6
ACE,Bosnia,N64 Bowser's Castle,4
ACE,Bosnia,DS Delfino Square,10
ACE,Bosnia,Wii Mushroom Gorge,4
ACE,Bosnia,Wii Toad's Factory,2
ACE,Bosnia,Wii DK Summit,10
ACE,Bosnia,N64 Sherbet Land,8
ACE,xaviersobased,DS Yoshi Falls,2
ACE,xaviersobased,Wii Dry Dry Ruins,2
ACE,xaviersobased,Wii Grumble Volcano,8
ACE,xaviersobased,DS Peach Gardens,2
ACE,xaviersobased,GBA Bowser Castle 3,2
ACE,xaviersobased,Wii Bowser's Castle,2
ACE,xaviersobased,N64 Bowser's Castle,2
ACE,xaviersobased,DS Delfino Square,2
ACE,xaviersobased,Wii Mushroom Gorge,2
ACE,xaviersobased,Wii Toad's Factory,8
ACE,xaviersobased,Wii DK Summit,6
ACE,xaviersobased,N64 Sherbet Land,10
ACE,oshea (bag),DS Yoshi Falls,0
ACE,oshea (bag),Wii Dry Dry Ruins,0
ACE,oshea (bag),Wii Grumble Volcano,0
ACE,oshea (bag),DS Peach Gardens,1
ACE,oshea (bag),GBA Bowser Castle 3,0
ACE,oshea (bag),Wii Bowser's Castle,0
ACE,oshea (bag),N64 Bowser's Castle,0
ACE,oshea (bag),DS Delfino Square,1
ACE,oshea (bag),Wii Mushroom Gorge,0
ACE,oshea (bag),Wii Toad's Factory,1
ACE,oshea (bag),Wii DK Summit,0
ACE,oshea (bag),N64 Sherbet Land,0
[ωZ],folklore,N64 Sherbet Land,4
[ωZ],folklore,Wii Bowser's Castle,10
[ωZ],folklore,Wii Luigi Circuit,8
[ωZ],folklore,GCN Peach Beach,8
[ωZ],folklore,Wii Grumble Volcano,10
[ωZ],folklore,GBA Bowser Castle 3,12
[ωZ],folklore,Wii Toad's Factory,12
[ωZ],folklore,Wii Moonview Highway,12
[ωZ],folklore,Wii Dry Dry Ruins,8
[ωZ],folklore,SNES Ghost Valley 2,12
[ωZ],folklore,N64 Bowser's Castle,10
[ωZ],folklore,Wii Koopa Cape,2
[ωZ],bobby,N64 Sherbet Land,15
[ωZ],bobby,Wii Bowser's Castle,4
[ωZ],bobby,Wii Luigi Circuit,4
[ωZ],bobby,GCN Peach Beach,2
[ωZ],bobby,Wii Grumble Volcano,12
[ωZ],bobby,GBA Bowser Castle 3,15
[ωZ],bobby,Wii Toad's Factory,8
[ωZ],bobby,Wii Moonview Highway,4
[ωZ],bobby,Wii Dry Dry Ruins,2
[ωZ],bobby,SNES Ghost Valley 2,15
[ωZ],bobby,N64 Bowser's Castle,12
[ωZ],bobby,Wii Koopa Cape,8
[ωZ],anx,N64 Sherbet Land,10
[ωZ],anx,Wii Bowser's Castle,8
[ωZ],anx,Wii Luigi Circuit,2
[ωZ],anx,GCN Peach Beach,6
[ωZ],anx,Wii Grumble Volcano,3
[ωZ],anx,GBA Bowser Castle 3,8
[ωZ],anx,Wii Toad's Factory,15
[ωZ],anx,Wii Moonview Highway,6
[ωZ],anx,Wii Dry Dry Ruins,15
[ωZ],anx,SNES Ghost Valley 2,2
[ωZ],anx,N64 Bowser's Castle,4
[ωZ],anx,Wii Koopa Cape,4
[ωZ],Glitzville,N64 Sherbet Land,12
[ωZ],Glitzville,Wii Bowser's Castle,2
[ωZ],Glitzville,Wii Luigi Circuit,12
[ωZ],Glitzville,GCN Peach Beach,10
[ωZ],Glitzville,Wii Grumble Volcano,4
[ωZ],Glitzville,GBA Bowser Castle 3,6
[ωZ],Glitzville,Wii Toad's Factory,2
[ωZ],Glitzville,Wii Moonview Highway,8
[ωZ],Glitzville,Wii Dry Dry Ruins,6
[ωZ],Glitzville,SNES Ghost Valley 2,3
[ωZ],Glitzville,N64 Bowser's Castle,2
[ωZ],Glitzville,Wii Koopa Cape,15
[ωZ],TK (bag),N64 Sherbet Land,1
[ωZ],TK (bag),Wii Bowser's Castle,0
[ωZ],TK (bag),Wii Luigi Circuit,0
[ωZ],TK (bag),GCN Peach Beach,1
[ωZ],TK (bag),Wii Grumble Volcano,1
[ωZ],TK (bag),GBA Bowser Castle 3,0
[ωZ],TK (bag),Wii Toad's Factory,1
[ωZ],TK (bag),Wii Moonview Highway,1
[ωZ],TK (bag),Wii Dry Dry Ruins,0
[ωZ],TK (bag),SNES Ghost Valley 2,1
[ωZ],TK (bag),N64 Bowser's Castle,1
[ωZ],TK (bag),Wii Koopa Cape,0
[80],Froy,N64 Sherbet Land,6
[80],Froy,Wii Bowser's Castle,12
[80],Froy,Wii Luigi Circuit,6
[80],Froy,GCN Peach Beach,15
[80],Froy,Wii Grumble Volcano,15
[80],Froy,GBA Bowser Castle 3,4
[80],Froy,Wii Toad's Factory,6
[80],Froy,Wii Moonview Highway,10
[80],Froy,Wii Dry Dry Ruins,10
[80],Froy,SNES Ghost Valley 2,10
[80],Froy,N64 Bowser's Castle,3
[80],Froy,Wii Koopa Cape,12
[80],TigerClamory,N64 Sherbet Land,3
[80],TigerClamory,Wii Bowser's Castle,6
[80],TigerClamory,Wii Luigi Circuit,10
[80],TigerClamory,GCN Peach Beach,3
[80],TigerClamory,Wii Grumble Volcano,8
[80],TigerClamory,GBA Bowser Castle 3,10
[80],TigerClamory,Wii Toad's Factory,10
[80],TigerClamory,Wii Moonview Highway,3
[80],TigerClamory,Wii Dry Dry Ruins,12
[80],TigerClamory,SNES Ghost Valley 2,6
[80],TigerClamory,N64 Bowser's Castle,15
[80],TigerClamory,Wii Koopa Cape,10
[80],Flavian,N64 Sherbet Land,8
[80],Flavian,Wii Bowser's Castle,15
[80],Flavian,Wii Luigi Circuit,15
[80],Flavian,GCN Peach Beach,12
[80],Flavian,Wii Grumble Volcano,2
[80],Flavian,GBA Bowser Castle 3,2
[80],Flavian,Wii Toad's Factory,3
[80],Flavian,Wii Moonview Highway,2
[80],Flavian,Wii Dry Dry Ruins,4
[80],Flavian,SNES Ghost Valley 2,8
[80],Flavian,N64 Bowser's Castle,8
[80],Flavian,Wii Koopa Cape,6
[80],no points getter,N64 Sherbet Land,2
[80],no points getter,Wii Bowser's Castle,3
[80],no points getter,Wii Luigi Circuit,3
[80],no points getter,GCN Peach Beach,4
[80],no points getter,Wii Grumble Volcano,6
[80],no points getter,GBA Bowser Castle 3,3
[80],no points getter,Wii Toad's Factory,4
[80],no points getter,Wii Moonview Highway,15
[80],no points getter,Wii Dry Dry Ruins,3
[80],no points getter,SNES Ghost Valley 2,4
[80],no points getter,N64 Bowser's Castle,6
[80],no points getter,Wii Koopa Cape,3
[80],Dragonfly99 (bag),N64 Sherbet Land,0
[80],Dragonfly99 (bag),Wii Bowser's Castle,1
[80],Dragonfly99 (bag),Wii Luigi Circuit,1
[80],Dragonfly99 (bag),GCN Peach Beach,0
[80],Dragonfly99 (bag),Wii Grumble Volcano,0
[80],Dragonfly99 (bag),GBA Bowser Castle 3,1
[80],Dragonfly99 (bag),Wii Toad's Factory,0
[80],Dragonfly99 (bag),Wii Moonview Highway,0
[80],Dragonfly99 (bag),Wii Dry Dry Ruins,1
[80],Dragonfly99 (bag),SNES Ghost Valley 2,0
[80],Dragonfly99 (bag),N64 Bowser's Castle,0
[80],Dragonfly99 (bag),Wii Koopa Cape,1
[ωZ],Knee,N64 Sherbet Land,12
[ωZ],Knee,Wii Toad's Factory,2
[ωZ],Knee,Wii Luigi Circuit,15
[ωZ],Knee,Wii Moonview Highway,12
[ωZ],Knee,SNES Mario Circuit 3,12
[ωZ],Knee,Wii Daisy Circuit,6
[ωZ],Knee,Wii Wario's Gold Mine,10
[ωZ],Knee,Wii DK Summit,10
[ωZ],Knee,Wii Koopa Cape,4
[ωZ],Knee,N64 Bowser's Castle,12
[ωZ],Knee,Wii Grumble Volcano,12
[ωZ],Knee,Wii Bowser's Castle,8
[ωZ],Glitzville,N64 Sherbet Land,8
[ωZ],Glitzville,Wii Toad's Factory,3
[ωZ],Glitzville,Wii Luigi Circuit,12
[ωZ],Glitzville,Wii Moonview Highway,15
[ωZ],Glitzville,SNES Mario Circuit 3,15
[ωZ],Glitzville,Wii Daisy Circuit,10
[ωZ],Glitzville,Wii Wario's Gold Mine,8
[ωZ],Glitzville,Wii DK Summit,2
[ωZ],Glitzville,Wii Koopa Cape,2
[ωZ],Glitzville,N64 Bowser's Castle,4
[ωZ],Glitzville,Wii Grumble Volcano,15
[ωZ],Glitzville,Wii Bowser's Castle,12
[ωZ],anx,N64 Sherbet Land,4
[ωZ],anx,Wii Toad's Factory,6
[ωZ],anx,Wii Luigi Circuit,2
[ωZ],anx,Wii Moonview Highway,3
[ωZ],anx,SNES Mario Circuit 3,2
[ωZ],anx,Wii Daisy Circuit,4
[ωZ],anx,Wii Wario's Gold Mine,6
[ωZ],anx,Wii DK Summit,15
[ωZ],anx,Wii Koopa Cape,15
[ωZ],anx,N64 Bowser's Castle,15
[ωZ],anx,Wii Grumble Volcano,4
[ωZ],anx,Wii Bowser's Castle,15
[ωZ],bobby,N64 Sherbet Land,15
[ωZ],bobby,Wii Toad's Factory,10
[ωZ],bobby,Wii Luigi Circuit,6
[ωZ],bobby,Wii Moonview Highway,4
[ωZ],bobby,SNES Mario Circuit 3,6
[ωZ],bobby,Wii Daisy Circuit,3
[ωZ],bobby,Wii Wario's Gold Mine,2
[ωZ],bobby,Wii DK Summit,4
[ωZ],bobby,Wii Koopa Cape,3
[ωZ],bobby,N64 Bowser's Castle,3
[ωZ],bobby,Wii Grumble Volcano,10
[ωZ],bobby,Wii Bowser's Castle,3
[ωZ],TK (bag),N64 Sherbet Land,1
[ωZ],TK (bag),Wii Toad's Factory,1
[ωZ],TK (bag),Wii Luigi Circuit,1
[ωZ],TK (bag),Wii Moonview Highway,1
[ωZ],TK (bag),SNES Mario Circuit 3,0
[ωZ],TK (bag),Wii Daisy Circuit,1
[ωZ],TK (bag),Wii Wario's Gold Mine,1
[ωZ],TK (bag),Wii DK Summit,1
[ωZ],TK,Wii Koopa Cape,2
[ωZ],TK (bag),N64 Bowser's Castle,0
[ωZ],TK (bag),Wii Grumble Volcano,0
[ωZ],TK (bag),Wii Bowser's Castle,0
bey,Soon,N64 Sherbet Land,2
bey,Soon,Wii Toad's Factory,15
bey,Soon,Wii Luigi Circuit,4
bey,Soon,Wii Moonview Highway,10
bey,Soon,SNES Mario Circuit 3,8
bey,Soon,Wii Daisy Circuit,12
bey,Soon,Wii Wario's Gold Mine,3
bey,Soon,Wii DK Summit,6
bey,Soon,Wii Koopa Cape,6
bey,Soon,N64 Bowser's Castle,10
bey,Soon,Wii Grumble Volcano,3
bey,Soon,Wii Bowser's Castle,10
bey,breakr,N64 Sherbet Land,3
bey,breakr,Wii Toad's Factory,12
bey,breakr,Wii Luigi Circuit,8
bey,breakr,Wii Moonview Highway,2
bey,breakr,SNES Mario Circuit 3,4
bey,breakr,Wii Daisy Circuit,15
bey,breakr,Wii Wario's Gold Mine,4
bey,breakr,Wii DK Summit,8
bey,breakr,Wii Koopa Cape,10
bey,breakr,N64 Bowser's Castle,6
bey,breakr,Wii Grumble Volcano,8
bey,breakr,Wii Bowser's Castle,4
bey,LucaGER,N64 Sherbet Land,10
bey,LucaGER,Wii Toad's Factory,8
bey,LucaGER,Wii Luigi Circuit,10
bey,LucaGER,Wii Moonview Highway,6
bey,LucaGER,SNES Mario Circuit 3,3
bey,LucaGER,Wii Daisy Circuit,8
bey,LucaGER,Wii Wario's Gold Mine,15
bey,LucaGER,Wii DK Summit,3
bey,LucaGER,Wii Koopa Cape,8
bey,LucaGER,N64 Bowser's Castle,8
bey,LucaGER,Wii Grumble Volcano,2
bey,LucaGER,Wii Bowser's Castle,2
bey,DEAD OR ALIVE,N64 Sherbet Land,6
bey,DEAD OR ALIVE,Wii Toad's Factory,4
bey,DEAD OR ALIVE,Wii Luigi Circuit,3
bey,DEAD OR ALIVE,Wii Moonview Highway,8
bey,DEAD OR ALIVE,SNES Mario Circuit 3,10
bey,DEAD OR ALIVE,Wii Daisy Circuit,2
bey,DEAD OR ALIVE,Wii Wario's Gold Mine,12
bey,DEAD OR ALIVE,Wii DK Summit,12
bey,DEAD OR ALIVE,Wii Koopa Cape,12
bey,DEAD OR ALIVE,N64 Bowser's Castle,2
bey,DEAD OR ALIVE,Wii Grumble Volcano,6
bey,DEAD OR ALIVE,Wii Bowser's Castle,6
bey,kloshi (bag),N64 Sherbet Land,0
bey,kloshi (bag),Wii Toad's Factory,0
bey,kloshi (bag),Wii Luigi Circuit,0
bey,kloshi (bag),Wii Moonview Highway,0
bey,kloshi (bag),SNES Mario Circuit 3,1
bey,kloshi (bag),Wii Daisy Circuit,0
bey,kloshi (bag),Wii Wario's Gold Mine,0
bey,kloshi (bag),Wii DK Summit,0
bey,kloshi,Wii Koopa Cape,2
bey,kloshi (bag),N64 Bowser's Castle,0
bey,kloshi (bag),Wii Grumble Volcano,0
bey,kloshi (bag),Wii Bowser's Castle,0
bey,DEAD OR ALIVE,N64 Sherbet Land,3
bey,DEAD OR ALIVE,N64 Bowser's Castle,15
bey,DEAD OR ALIVE,Wii Bowser's Castle,15
bey,DEAD OR ALIVE,Wii Wario's Gold Mine,15
bey,DEAD OR ALIVE,GBA Bowser Castle 3,15
bey,DEAD OR ALIVE,Wii Moonview Highway,12
bey,DEAD OR ALIVE,DS Peach Gardens,6
bey,DEAD OR ALIVE,Wii Maple Treeway,3
bey,DEAD OR ALIVE,Wii Koopa Cape,12
bey,DEAD OR ALIVE,Wii Grumble Volcano,6
bey,DEAD OR ALIVE,Wii Dry Dry Ruins,6
bey,DEAD OR ALIVE,DS Delfino Square,12
bey,breakr,N64 Sherbet Land,15
bey,breakr,N64 Bowser's Castle,10
bey,breakr,Wii Bowser's Castle,12
bey,breakr,Wii Wario's Gold Mine,6
bey,breakr,GBA Bowser Castle 3,12
bey,breakr,Wii Moonview Highway,4
bey,breakr,DS Peach Gardens,8
bey,breakr,Wii Maple Treeway,15
bey,breakr,Wii Koopa Cape,4
bey,breakr,Wii Grumble Volcano,15
bey,breakr,Wii Dry Dry Ruins,12
bey,breakr,DS Delfino Square,6
bey,Soon,N64 Sherbet Land,6
bey,Soon,N64 Bowser's Castle,12
bey,Soon,Wii Bowser's Castle,3
bey,Soon,Wii Wario's Gold Mine,12
bey,Soon,GBA Bowser Castle 3,2
bey,Soon,Wii Moonview Highway,6
bey,Soon,DS Peach Gardens,12
bey,Soon,Wii Maple Treeway,2
bey,Soon,Wii Koopa Cape,8
bey,Soon,Wii Grumble Volcano,10
bey,Soon,Wii Dry Dry Ruins,3
bey,Soon,DS Delfino Square,8
bey,uzi,N64 Sherbet Land,10
bey,uzi,N64 Bowser's Castle,4
bey,uzi,Wii Bowser's Castle,2
bey,uzi,Wii Wario's Gold Mine,10
bey,uzi,GBA Bowser Castle 3,3
bey,uzi,Wii Moonview Highway,2
bey,uzi,DS Peach Gardens,4
bey,uzi,Wii Maple Treeway,4
bey,uzi,Wii Koopa Cape,3
bey,uzi,Wii Grumble Volcano,4
bey,uzi,Wii Dry Dry Ruins,4
bey,uzi,DS Delfino Square,15
bey,Marik (bag),N64 Sherbet Land,0
bey,Marik (bag),N64 Bowser's Castle,0
bey,Marik (bag),Wii Bowser's Castle,0
bey,Marik (bag),Wii Wario's Gold Mine,1
bey,Marik (bag),GBA Bowser Castle 3,0
bey,Marik (bag),Wii Moonview Highway,0
bey,Marik (bag),DS Peach Gardens,0
bey,Marik (bag),Wii Maple Treeway,0
bey,Marik (bag),Wii Koopa Cape,0
bey,Marik (bag),Wii Grumble Volcano,1
bey,Marik (bag),Wii Dry Dry Ruins,1
bey,Marik (bag),DS Delfino Square,0
ACE,7197197,N64 Sherbet Land,12
ACE,7197197,N64 Bowser's Castle,3
ACE,7197197,Wii Bowser's Castle,6
ACE,7197197,Wii Wario's Gold Mine,8
ACE,7197197,GBA Bowser Castle 3,4
ACE,7197197,Wii Moonview Highway,10
ACE,7197197,DS Peach Gardens,10
ACE,7197197,Wii Maple Treeway,8
ACE,7197197,Wii Koopa Cape,6
ACE,7197197,Wii Grumble Volcano,12
ACE,7197197,Wii Dry Dry Ruins,15
ACE,7197197,DS Delfino Square,3
ACE,Bosnia,N64 Sherbet Land,8
ACE,Bosnia,N64 Bowser's Castle,8
ACE,Bosnia,Wii Bowser's Castle,4
ACE,Bosnia,Wii Wario's Gold Mine,2
ACE,Bosnia,GBA Bowser Castle 3,6
ACE,Bosnia,Wii Moonview Highway,3
ACE,Bosnia,DS Peach Gardens,15
ACE,Bosnia,Wii Maple Treeway,10
ACE,Bosnia,Wii Koopa Cape,15
ACE,Bosnia,Wii Grumble Volcano,3
ACE,Bosnia,Wii Dry Dry Ruins,10
ACE,Bosnia,DS Delfino Square,4
ACE,Fahmi,N64 Sherbet Land,2
ACE,Fahmi,N64 Bowser's Castle,6
ACE,Fahmi,Wii Bowser's Castle,10
ACE,Fahmi,Wii Wario's Gold Mine,3
ACE,Fahmi,GBA Bowser Castle 3,8
ACE,Fahmi,Wii Moonview Highway,8
ACE,Fahmi,DS Peach Gardens,3
ACE,Fahmi,Wii Maple Treeway,6
ACE,Fahmi,Wii Koopa Cape,10
ACE,Fahmi,Wii Grumble Volcano,8
ACE,Fahmi,Wii Dry Dry Ruins,2
ACE,Fahmi,DS Delfino Square,10
ACE,Y2J,N64 Sherbet Land,4
ACE,Y2J,N64 Bowser's Castle,2
ACE,Y2J,Wii Bowser's Castle,8
ACE,Y2J,Wii Wario's Gold Mine,4
ACE,Y2J,GBA Bowser Castle 3,10
ACE,Y2J,Wii Moonview Highway,15
ACE,Y2J,DS Peach Gardens,2
ACE,Y2J,Wii Maple Treeway,12
ACE,Y2J,Wii Koopa Cape,2
ACE,Y2J,Wii Grumble Volcano,2
ACE,Y2J,Wii Dry Dry Ruins,8
ACE,Y2J,DS Delfino Square,2
ACE,Striker (bag),N64 Sherbet Land,1
ACE,Striker (bag),N64 Bowser's Castle,1
ACE,Striker (bag),Wii Bowser's Castle,1
ACE,Striker (bag),Wii Wario's Gold Mine,0
ACE,Striker (bag),GBA Bowser Castle 3,1
ACE,Striker (bag),Wii Moonview Highway,1
ACE,Striker (bag),DS Peach Gardens,1
ACE,Striker (bag),Wii Maple Treeway,1
ACE,Striker (bag),Wii Koopa Cape,1
ACE,Striker (bag),Wii Grumble Volcano,0
ACE,Striker (bag),Wii Dry Dry Ruins,0
ACE,Striker (bag),DS Delfino Square,1
[80],no points getter,Wii Luigi Circuit,12
[80],no points getter,Wii Mario Circuit,3
[80],no points getter,Wii Maple Treeway,6
[80],no points getter,GBA Bowser Castle 3,15
[80],no points getter,N64 DK's Jungle Parkway,10
[80],no points getter,GCN Peach Beach,4
[80],no points getter,Wii Grumble Volcano,4
[80],no points getter,DS Peach Gardens,15
[80],no points getter,SNES Mario Circuit 3,15
[80],no points getter,Wii Dry Dry Ruins,12
[80],no points getter,N64 Mario Raceway,10
[80],no points getter,Wii Koopa Cape,3
[80],Flavian,Wii Luigi Circuit,10
[80],Flavian,Wii Mario Circuit,6
[80],Flavian,Wii Maple Treeway,15
[80],Flavian,GBA Bowser Castle 3,3
[80],Flavian,N64 DK's Jungle Parkway,3
[80],Flavian,GCN Peach Beach,6
[80],Flavian,Wii Grumble Volcano,8
[80],Flavian,DS Peach Gardens,6
[80],Flavian,SNES Mario Circuit 3,6
[80],Flavian,Wii Dry Dry Ruins,10
[80],Flavian,N64 Mario Raceway,8
[80],Flavian,Wii Koopa Cape,15
[80],Froy,Wii Luigi Circuit,6
[80],Froy,Wii Mario Circuit,15
[80],Froy,Wii Maple Treeway,3
[80],Froy,GBA Bowser Castle 3,6
[80],Froy,N64 DK's Jungle Parkway,15
[80],Froy,GCN Peach Beach,8
[80],Froy,Wii Grumble Volcano,3
[80],Froy,DS Peach Gardens,3
[80],Froy,SNES Mario Circuit 3,3
[80],Froy,Wii Dry Dry Ruins,15
[80],Froy,N64 Mario Raceway,2
[80],Froy,Wii Koopa Cape,11
[80],TigerClamory,Wii Luigi Circuit,2
[80],TigerClamory,Wii Mario Circuit,10
[80],TigerClamory,Wii Maple Treeway,4
[80],TigerClamory,GBA Bowser Castle 3,8
[80],TigerClamory,N64 DK's Jungle Parkway,6
[80],TigerClamory,GCN Peach Beach,12
[80],TigerClamory,Wii Grumble Volcano,2
[80],TigerClamory,DS Peach Gardens,8
[80],TigerClamory,SNES Mario Circuit 3,4
[80],TigerClamory,Wii Dry Dry Ruins,4
[80],TigerClamory,N64 Mario Raceway,4
[80],TigerClamory,Wii Koopa Cape,6
[80],Dragonfly99 (bag),Wii Luigi Circuit,0
[80],Dragonfly99 (bag),Wii Mario Circuit,1
[80],Dragonfly99 (bag),Wii Maple Treeway,0
[80],Dragonfly99 (bag),GBA Bowser Castle 3,0
